id,type,ebox_id,lat,lon
AA0000018F21,light,AA000001169B,41.285472,1.721799
AA0000018F28,light,AA00000112CB,41.282016,1.74657
AA0000018F29,light,AA00000112CB,41.282512,1.746631
AA0000018F2A,light,AA00000112CB,41.282112,1.746915
AA0000018F2B,light,AA00000112CB,41.282312,1.746788
AA0000018F2C,light,AA000001169B,41.285312,1.722466
AA0000018F2D,light,AA000001169B,41.28544,1.721573
AA0000018F2E,light,AA000001169B,41.285188,1.723081
AA0000018F2F,light,AA000001169B,41.285256,1.722737
AA0000018F30,light,AA000001169B,41.285152,1.722257
AA0000018F34,light,BB0005190120,41.27318,1.712251
AA0000018F38,light,AA000001169B,41.285348,1.722811
AA0000018F39,light,AA000001169B,41.285184,1.723534
AA0000018F3A,light,AA000001169B,41.28526,1.723165
AA0000018F3B,light,AA000001169B,41.285384,1.722665
AA0000018F3C,light,AA000001169B,41.285312,1.722977
AA0000018F3D,light,AA000001169B,41.285236,1.723317
AA0000018F3E,light,AA00000112CB,41.285452,1.746416
AA0000018F3F,light,AA00000112CB,41.285596,1.746594
AA0000018F40,light,AA00000112CB,41.283268,1.746315
AA0000018F41,light,AA00000112CB,41.285368,1.746269
AA0000018F42,light,AA00000112CB,41.28332,1.746649
AA0000018F43,light,AA00000112CB,41.285528,1.746502
AA0000018F4A,light,AA0000011290,41.28086,1.723545
AA0000018F4B,light,AA00000112CD,41.270632,1.72085
AA0000018F4C,light,AA0000011290,41.281812,1.723478
AA0000018F4D,light,AA00000112CD,41.270272,1.721713
AA0000018F4E,light,AA00000112CD,41.27108,1.720082
AA0000018F4F,light,AA0000011290,41.281192,1.723369
AA0000018F50,light,AA0000011290,41.2813,1.723426
AA0000018F51,light,AA0000011290,41.281656,1.723285
AA0000018F52,light,AA0000011290,41.282552,1.723429
AA0000018F53,light,BB000519011F,41.275868,1.705872
AA0000018F54,light,AA0000011290,41.282084,1.723328
AA0000018F55,light,AA0000011290,41.281328,1.72341
AA0000018F56,light,AA0000011290,41.279992,1.723148
AA0000018F57,light,AA0000011681,41.274608,1.72664
AA0000018F58,light,AA0000011290,41.281616,1.723333
AA0000018F59,light,AA000000D44C,41.27968,1.72389
AA0000018F5A,light,AA0000011290,41.280912,1.723035
AA0000018F5B,light,AA0000011290,41.281128,1.723126
AA0000018F5C,light,AA00000112CD,41.2711,1.721158
AA0000018F5D,light,AA00000112CD,41.269836,1.722408
AA0000018F5E,light,AA00000112CB,41.282852,1.747274
AA0000018F5F,light,AA00000112CB,41.281848,1.748077
AA0000018F60,light,AA00000112CB,41.282324,1.747696
AA0000018F61,light,AA00000112CB,41.282716,1.74739
AA0000018F62,light,AA0000011290,41.283064,1.723795
AA0000018F63,light,AA0000011290,41.284192,1.723828
AA0000018F64,light,AA0000011290,41.283696,1.723755
AA0000018F65,light,AA0000011290,41.283924,1.723792
AA0000018F66,light,AA0000011290,41.283048,1.72411
AA0000018F67,light,AA0000011290,41.28348,1.723757
AA0000018F68,light,AA00000112CB,41.284892,1.745903
AA0000018F69,light,AA00000112CB,41.285116,1.746435
AA0000018F6A,light,AA0000011290,41.283176,1.724205
AA0000018F6B,light,AA0000011290,41.284148,1.724335
AA0000018F6C,light,AA0000011290,41.283644,1.724262
AA0000018F6D,light,AA0000011290,41.283412,1.724229
AA0000018F6E,light,AA0000011290,41.28444,1.724356
AA0000018F6F,light,AA0000011290,41.283896,1.724313
AA0000018F70,light,AA00000112CB,41.282528,1.747533
AA0000018F71,light,AA00000112CB,41.282032,1.747936
AA0000018F72,light,AA00000112CD,41.268008,1.723626
AA0000018F73,light,AA00000112CB,41.284092,1.748045
AA0000018F74,light,AA00000112CB,41.284424,1.747508
AA0000018F75,light,AA00000112CD,41.269096,1.722776
AA0000018F76,light,AA00000112CB,41.284284,1.747719
AA0000018F77,light,AA00000112CB,41.284604,1.747243
AA0000018F79,light,AA00000112CB,41.28474,1.745631
AA0000018F7A,light,AA00000112CB,41.28504,1.746186
AA0000018F7B,light,AA0000011290,41.284152,1.724296
AA0000018F7C,light,AA00000112CB,41.284368,1.746171
AA0000018F7D,light,AA00000112CB,41.28436,1.745152
AA0000018F7E,light,AA00000112CB,41.284552,1.745888
AA0000018F7F,light,AA00000112CB,41.2842,1.746441
AA0000018F80,light,AA00000112CB,41.283916,1.748341
AA0000018F81,light,AA00000112CB,41.283772,1.747691
AA0000018F82,light,AA00000112CB,41.283464,1.747135
AA0000018F83,light,AA00000112CB,41.283924,1.74795
AA0000018F84,light,AA00000112CB,41.283624,1.747428
AA0000018F85,light,AA00000112CB,41.283312,1.746906
AA0000018F86,light,AA00000112CB,41.283544,1.745607
AA0000018F87,light,AA00000112CB,41.283688,1.745399
AA0000018F88,light,AA00000112CB,41.284944,1.7467
AA0000018F89,light,AA00000112CB,41.284044,1.746691
AA0000018F8A,light,AA00000112CB,41.283708,1.747189
AA0000018F8B,light,AA00000112CB,41.283876,1.746937
AA0000018F8C,light,AA00000112CD,41.26906,1.723253
AA0000018F8D,light,AA00000112CB,41.284768,1.746998
AA0000018F8E,light,AA00000112CB,41.284604,1.745373
AA0000018F90,light,AA00000112CB,41.28338,1.74586
AA0000018F91,light,AA000001128F,41.28694,1.723355
AA0000018F92,light,AA000001169B,41.288372,1.720155
AA0000018F93,light,AA00000112CB,41.283812,1.745176
AA0000018F94,light,AA00000112CB,41.281648,1.744811
AA0000018F95,light,AA00000112CB,41.281836,1.744754
AA0000018F96,light,AA00000112CB,41.281528,1.744338
AA0000018F97,light,AA00000112CB,41.281476,1.744689
AA0000018F98,light,AA00000112CB,41.281884,1.744951
AA0000018F99,light,AA00000112CB,41.281692,1.744545
AA0000018F9A,light,AA00000112CB,41.2817,1.747982
AA0000018F9B,light,AA00000112CB,41.281508,1.747207
AA0000018F9C,light,AA00000112CB,41.281556,1.747447
AA0000018F9D,light,AA00000112CB,41.281704,1.747967
AA0000018F9E,light,AA00000112CB,41.281168,1.746259
AA0000018F9F,light,AA00000112CB,41.2812,1.747328
AA0000018FA0,light,AA00000112CB,41.281396,1.748137
AA0000018FA1,light,AA00000112CB,41.281304,1.747738
AA0000018FA2,light,AA00000112CB,41.28116,1.746583
AA0000018FA3,light,AA00000112CB,41.281128,1.746866
AA0000018FA4,light,AA00000112CB,41.282236,1.750143
AA0000018FA5,light,AA00000112CB,41.282664,1.750411
AA0000018FA6,light,AA00000112CB,41.281416,1.747668
AA0000018FA7,light,AA00000112CB,41.281236,1.747065
AA0000018FA8,light,AA00000112CB,41.281432,1.747878
AA0000018FA9,light,AA00000112CB,41.281348,1.747525
AA0000018FAA,light,AA00000112CB,41.281408,1.747689
AA0000018FAB,light,AA00000112CB,41.282704,1.750786
AA0000018FAC,light,AA00000112CB,41.28152,1.74725
AA0000018FAD,light,AA00000112CB,41.281548,1.747431
AA0000018FAE,light,AA00000112CB,41.282364,1.749572
AA0000018FAF,light,AA00000112CB,41.28202,1.750139
AA0000018FB0,light,AA00000112CB,41.282464,1.749813
AA0000018FB1,light,AA00000112CB,41.282648,1.750639
AA0000018FB2,light,AA00000112CB,41.282128,1.749007
AA0000018FB3,light,AA00000112CB,41.281916,1.748487
AA0000018FB4,light,AA00000112CB,41.281664,1.748223
AA0000018FB5,light,AA00000112CB,41.282024,1.748746
AA0000018FB6,light,AA00000112CB,41.282248,1.749302
AA0000018FB7,light,AA00000112CB,41.281804,1.748239
AA0000018FB8,light,AA00000112CB,41.282568,1.750035
AA0000018FB9,light,AA00000112CB,41.283604,1.748799
AA0000018FBA,light,AA00000112CB,41.282568,1.750007
AA0000018FBB,light,AA00000112CB,41.282556,1.750021
AA0000018FBC,light,AA00000112CB,41.282576,1.750019
AA0000018FBE,light,AA00000112CB,41.283224,1.749237
AA0000018FBF,light,AA00000112CB,41.282892,1.749676
AA0000018FC0,light,AA00000112CB,41.282872,1.74907
AA0000018FC1,light,AA00000112CB,41.283392,1.749058
AA0000018FC4,light,AA0000011276,41.271628,1.735953
AA0000018FC5,light,AA0000011276,41.270328,1.735812
AA0000018FD9,light,AA000001128F,41.288912,1.723654
AA0000018FDA,light,AA00000112BE,41.295312,1.71222
AA0000018FDB,light,AA00000112CD,41.26828,1.724775
AA0000018FDC,light,AA0000011276,41.271884,1.735152
AA0000018FDD,light,AA0000011276,41.27196,1.735449
AA0000018FF0,light,AA000001128F,41.287264,1.72218
AA0000019026,light,AA0000011276,41.269008,1.732035
AA0000019027,light,AA0000011276,41.268904,1.731655
AA0000019028,light,AA0000011276,41.268864,1.731369
AA0000019029,light,AA0000011276,41.269396,1.736225
AA000001902A,light,AA0000011276,41.269648,1.733921
AA000001902B,light,AA0000011276,41.269568,1.733596
AA000001902C,light,AA0000011276,41.269452,1.733277
AA000001902D,light,AA0000011276,41.269336,1.732969
AA000001902E,light,AA0000011276,41.269224,1.732651
AA000001902F,light,AA0000011276,41.26912,1.732358
AA0000019030,light,AA0000011276,41.269208,1.736249
AA0000019031,light,AA0000011276,41.269,1.736163
AA0000019032,light,AA0000011276,41.2688,1.735994
AA0000019033,light,AA0000011276,41.2686,1.735773
AA0000019034,light,AA0000011276,41.268416,1.73568
AA0000019035,light,AA0000011276,41.2683,1.735884
AA0000019036,light,AA0000011276,41.268352,1.736195
AA0000019037,light,AA0000011276,41.268512,1.73641
AA0000019038,light,AA0000011276,41.268712,1.73658
AA0000019039,light,AA0000011276,41.268896,1.73678
AA000001903A,light,AA0000011276,41.269904,1.737778
AA000001903B,light,AA0000011276,41.270064,1.738117
AA000001903C,light,AA0000011276,41.269744,1.737239
AA000001903D,light,AA0000011276,41.269872,1.73695
AA000001903E,light,AA0000011276,41.270056,1.736682
AA000001903F,light,AA0000011276,41.270416,1.736286
AA0000019046,light,AA0000011276,41.269072,1.736947
AA0000019047,light,AA0000011276,41.26928,1.737143
AA0000019048,light,AA0000011276,41.269488,1.737341
AA0000019049,light,AA0000011276,41.269724,1.737549
AA000001904A,light,AA0000011276,41.270608,1.736085
AA000001904B,light,AA0000011276,41.270808,1.735879
AA000001904C,light,AA00000112BE,41.297792,1.715058
AA000001904D,light,AA00000112BE,41.299312,1.717526
AA000001904E,light,AA0000011276,41.271424,1.736172
AA0000019189,light,AA000001167D,41.274864,1.729176
AA000001918A,light,AA00000112CD,41.270676,1.724835
AA000001918B,light,AA00000112CD,41.27068,1.725002
AA000001918C,light,AA00000112CD,41.27098,1.725018
AA000001918D,light,AA00000112CD,41.267844,1.724039
AA000001918E,light,AA00000112CD,41.267792,1.724314
AA000001918F,light,AA00000112CD,41.267712,1.724638
AA0000019190,light,AA00000112CD,41.267172,1.724511
AA0000019191,light,AA00000112CD,41.267224,1.724261
AA0000019192,light,AA00000112CD,41.267272,1.723947
AA0000019193,light,AA00000112CD,41.267356,1.723573
AA0000019194,light,AA00000112CD,41.267424,1.72321
AA0000019195,light,AA00000112CD,41.267552,1.722929
AA0000019196,light,AA00000112CD,41.268196,1.726636
AA0000019197,light,AA00000112CD,41.268428,1.726498
AA0000019198,light,AA00000112CD,41.268584,1.726314
AA0000019199,light,AA00000112CD,41.268692,1.726142
AA000001919B,light,AA00000112CD,41.271268,1.719823
AA000001919C,light,AA00000112CD,41.268284,1.7237
AA000001919E,light,AA00000112CD,41.26782,1.723329
AA000001919F,light,AA00000112CD,41.26766,1.723107
AA00000191A0,light,AA00000112CD,41.268812,1.726348
AA00000191A1,light,AA00000112CD,41.269056,1.726209
AA00000191A2,light,AA00000112CD,41.269272,1.726019
AA00000191A3,light,AA00000112CD,41.269412,1.725733
AA00000191A4,light,AA00000112CD,41.269512,1.725387
AA00000191A5,light,AA00000112CD,41.269656,1.72507
AA00000191A6,light,AA00000112CD,41.269928,1.724702
AA00000191A7,light,AA00000112CD,41.27012,1.724442
AA00000191A8,light,AA00000112CD,41.27028,1.724232
AA00000191A9,light,AA00000112CD,41.270392,1.724072
AA00000191AA,light,AA00000112CD,41.268776,1.725738
AA00000191AB,light,AA00000112CD,41.268828,1.725472
AA00000191AC,light,AA00000112CD,41.26888,1.725165
AA00000191AD,light,AA00000112CD,41.268944,1.724812
AA00000191AE,light,AA00000112CD,41.268996,1.724499
AA00000191AF,light,AA00000112CD,41.269056,1.724158
AA00000191B0,light,AA00000112CD,41.269108,1.723838
AA00000191B1,light,AA00000112CD,41.269168,1.72349
AA00000191B2,light,AA00000112CD,41.269296,1.723095
AA00000191B3,light,AA00000112CD,41.26952,1.722973
AA00000191B4,light,AA00000112CD,41.2698,1.723053
AA00000191B5,light,AA00000112CD,41.269668,1.724859
AA00000191B6,light,AA00000112CD,41.2697,1.724554
AA00000191B7,light,AA00000112CD,41.2698,1.724185
AA00000191B8,light,AA00000112CD,41.269888,1.723854
AA00000191B9,light,AA00000112CD,41.269944,1.723587
AA00000191BA,light,AA00000112CD,41.270012,1.723322
AA00000191BB,light,AA00000112CD,41.270276,1.723206
AA00000191BC,light,AA00000112CD,41.268612,1.727657
AA00000191BD,light,AA00000112CD,41.26862,1.727954
AA00000191BE,light,AA00000112CD,41.26864,1.727305
AA00000191BF,light,AA00000112CD,41.26882,1.727075
AA00000191C0,light,AA00000112CD,41.269076,1.726917
AA00000191C1,light,AA00000112CD,41.269284,1.726769
AA00000191C2,light,AA00000112CD,41.269512,1.726592
AA00000191C3,light,AA00000112CD,41.269688,1.726384
AA00000191C4,light,AA00000112CD,41.269836,1.726093
AA00000191C5,light,AA00000112CD,41.269956,1.725761
AA00000191C6,light,AA00000112CD,41.270108,1.725532
AA00000191C7,light,AA00000112CD,41.270308,1.72531
AA00000191C8,light,AA00000112CD,41.270496,1.725068
AA00000191C9,light,BB0005190123,41.27082,1.70066
AA00000191CA,light,AA00000112CD,41.271224,1.724936
AA00000191CB,light,AA00000112CD,41.271388,1.72475
AA00000191CC,light,AA00000112CD,41.271584,1.72454
AA00000191CD,light,AA00000112CD,41.271792,1.724335
AA00000191CE,light,AA00000112CD,41.272,1.724179
AA00000191CF,light,AA00000112CD,41.272212,1.724057
AA00000191D0,light,AA00000112CD,41.273352,1.722494
AA00000191D1,light,AA00000112CD,41.273332,1.722168
AA00000191D2,light,AA00000112CD,41.273324,1.721897
AA00000191D3,light,AA00000112CD,41.271032,1.724506
AA00000191D4,light,AA00000112CD,41.27122,1.72428
AA00000191D5,light,AA00000112CD,41.271208,1.723951
AA00000191D6,light,AA00000112CD,41.271052,1.723713
AA00000191D7,light,AA00000112CD,41.270816,1.723478
AA00000191D8,light,AA00000112CD,41.271344,1.72411
AA00000191D9,light,AA00000112CD,41.271512,1.723843
AA00000191DA,light,AA00000112CD,41.27244,1.723943
AA00000191DB,light,AA00000112CD,41.272688,1.723812
AA00000191DC,light,AA00000112CD,41.272912,1.723675
AA00000191DD,light,AA00000112CD,41.273112,1.723484
AA00000191DE,light,AA00000112CD,41.273232,1.723192
AA00000191DF,light,AA00000112CD,41.273328,1.722837
AA00000191E0,light,AA00000112CD,41.27174,1.723703
AA00000191E1,light,AA00000112CD,41.26848,1.727956
AA00000191E2,light,AA00000112CD,41.268356,1.72782
AA00000191E3,light,AA00000112CD,41.268136,1.727636
AA00000191E4,light,AA00000112CD,41.268016,1.72733
AA00000191E5,light,AA00000112CD,41.26794,1.727031
AA00000191E6,light,AA00000112CD,41.26796,1.726739
AA00000191E7,light,AA00000112CD,41.267976,1.726493
AA00000191E8,light,AA00000112CD,41.268036,1.726178
AA00000191E9,light,AA00000112CD,41.268156,1.725458
AA00000191EA,light,AA00000112CD,41.268232,1.725087
AA00000191EB,light,AA0000011681,41.274656,1.721346
AA00000191EC,light,AA00000112CD,41.268352,1.724448
AA00000191ED,light,AA000001167D,41.27214,1.728939
AA00000191EE,light,AA000001167D,41.272384,1.728764
AA00000191EF,light,AA00000112CD,41.268392,1.724211
AA00000191F0,light,AA00000112CD,41.269576,1.722602
AA00000191F2,light,AA00000112CD,41.269984,1.72223
AA00000191F3,light,AA00000112CD,41.270144,1.721989
AA00000191F4,light,AA00000112CB,41.283072,1.74949
AA00000191F5,light,AA00000112CD,41.270388,1.721417
AA00000191F6,light,AA00000112CD,41.27052,1.721133
AA00000191F8,light,AA00000112CD,41.270752,1.720585
AA00000191F9,light,AA00000112CD,41.270884,1.720343
AA00000191FA,light,AA00000112CD,41.268448,1.723917
AA00000191FB,light,AA00000112CD,41.268664,1.72322
AA00000191FC,light,AA00000112CD,41.268892,1.722974
AA00000191FD,light,AA0000011681,41.275692,1.725491
AA00000191FE,light,AA00000112CD,41.269324,1.722653
AA0000019201,light,AA00000112CD,41.267088,1.724872
AA0000019202,light,AA00000112CD,41.267912,1.723742
AA0000019203,light,AA00000112CD,41.268488,1.72354
AA0000019204,light,AA00000112CD,41.268476,1.723581
AA0000019205,light,AA00000112CD,41.26846,1.723547
AA0000019206,light,AA00000112CD,41.268824,1.730948
AA0000019207,light,AA00000112CD,41.268816,1.730988
AA0000019208,light,AA00000112CD,41.268848,1.730979
AA0000019209,light,AA00000112CD,41.268008,1.725802
AA000001920A,light,AA00000112CD,41.267532,1.722185
AA000001920B,light,AA00000112CD,41.267648,1.721979
AA000001920C,light,AA00000112CD,41.26778,1.721675
AA000001920D,light,AA00000112CD,41.267872,1.721379
AA000001920E,light,AA00000112CD,41.26794,1.721148
AA000001920F,light,AA00000112CD,41.267632,1.725057
AA0000019210,light,AA00000112CD,41.26786,1.725584
AA0000019211,light,AA00000112CD,41.267616,1.72539
AA0000019212,light,AA00000112CD,41.267404,1.725436
AA0000019213,light,AA00000112CD,41.26716,1.725477
AA0000019214,light,AA00000112CD,41.267008,1.725248
AA0000019215,light,AA00000112CD,41.26692,1.725706
AA0000019216,light,AA00000112CD,41.266864,1.726002
AA0000019217,light,AA00000112CD,41.266664,1.726248
AA0000019218,light,AA00000112CD,41.266436,1.726134
AA0000019219,light,AA00000112CD,41.26628,1.725894
AA000001921A,light,AA00000112CD,41.270564,1.723867
AA000001921B,light,AA00000112CD,41.270464,1.723271
AA000001921C,light,AA00000112CD,41.270752,1.723395
AA000001921D,light,AA00000112CD,41.27076,1.723092
AA000001921E,light,AA00000112CD,41.270712,1.722787
AA000001921F,light,AA00000112CD,41.270648,1.722381
AA0000019220,light,AA00000112CD,41.266372,1.725439
AA0000019222,light,AA0000011290,41.280712,1.723272
AA0000019223,light,AA000001167D,41.273544,1.727966
AA0000019224,light,AA000001167D,41.273792,1.727816
AA0000019225,light,AA0000011290,41.28074,1.72331
AA0000019226,light,AA000001167D,41.272928,1.728675
AA0000019227,light,AA0000011290,41.284544,1.723518
AA0000019228,light,AA0000011290,41.2867,1.723832
AA0000019229,light,AA000001167D,41.273144,1.73039
AA000001922A,light,AA000001167D,41.27318,1.730087
AA000001922B,light,AA000001167D,41.273096,1.730745
AA000001922C,light,AA000001167D,41.272952,1.73097
AA000001922D,light,AA000001167D,41.272572,1.730557
AA000001922E,light,AA000001167D,41.272752,1.730773
AA000001922F,light,AA000001167D,41.27324,1.729776
AA0000019230,light,AA000001167D,41.273352,1.729427
AA0000019231,light,AA000001167D,41.273532,1.729296
AA0000019232,light,AA000001167D,41.273976,1.729415
AA0000019233,light,AA000001167D,41.27424,1.729388
AA0000019234,light,AA000001167D,41.273784,1.729296
AA0000019235,light,AA000001167D,41.275584,1.729792
AA0000019236,light,AA000001167D,41.2754,1.729816
AA0000019237,light,AA000001167D,41.275164,1.729726
AA0000019238,light,AA000001167D,41.27494,1.729562
AA0000019239,light,BB0005190147,41.29,1.724374
AA000001923A,light,AA000001167D,41.274496,1.72935
AA000001923B,light,AA0000011276,41.270428,1.735416
AA000001923C,light,AA0000011276,41.270484,1.735116
AA000001923D,light,AA0000011276,41.270464,1.734751
AA000001923E,light,AA0000011276,41.270368,1.734468
AA000001923F,light,AA0000011276,41.270272,1.734208
AA0000019241,light,AA000001167D,41.271952,1.730182
AA0000019242,light,AA000001167D,41.272188,1.730218
AA0000019243,light,AA000001167D,41.2724,1.730336
AA0000019244,light,AA000001167D,41.271192,1.730127
AA0000019245,light,AA000001167D,41.271432,1.730132
AA0000019246,light,AA000001167D,41.271664,1.730157
AA0000019247,light,AA00000112CD,41.266432,1.725121
AA0000019248,light,AA00000112CD,41.266488,1.724815
AA0000019249,light,AA00000112CD,41.26656,1.724488
AA000001924A,light,AA00000112CD,41.266824,1.723621
AA000001924B,light,AA00000112CD,41.26694,1.723345
AA000001924C,light,AA00000112CD,41.267072,1.723042
AA000001924D,light,AA000001128F,41.286704,1.725356
AA000001924E,light,AA00000112CD,41.267204,1.722785
AA000001924F,light,AA00000112CD,41.267364,1.722492
AA0000019251,light,AA00000112CD,41.26672,1.723913
AA0000019252,light,AA000001128F,41.2862,1.722019
AA0000019253,light,AA000001167D,41.272808,1.728929
AA0000019254,light,AA000001167D,41.273136,1.728732
AA0000019255,light,AA000001167D,41.273392,1.728696
AA0000019256,light,AA000001167D,41.274128,1.72881
AA0000019257,light,AA000001167D,41.273904,1.7287
AA0000019258,light,AA000001167D,41.273664,1.728668
AA0000019259,light,AA00000112CD,41.27004,1.722385
AA000001925A,light,AA00000112CB,41.282504,1.74832
AA000001925B,light,AA00000112CD,41.270992,1.721447
AA000001925C,light,AA0000011681,41.273524,1.727008
AA000001925D,light,AA000001167D,41.273608,1.730137
AA000001925E,light,AA000001167D,41.274688,1.730372
AA000001925F,light,AA000001167D,41.274928,1.730492
AA0000019260,light,AA000001167D,41.27446,1.730211
AA0000019261,light,AA000001167D,41.270384,1.731513
AA0000019262,light,AA000001167D,41.2704,1.731249
AA0000019263,light,AA000001167D,41.270472,1.730936
AA0000019264,light,AA000001167D,41.270972,1.730243
AA0000019265,light,AA000001167D,41.270788,1.730398
AA0000019266,light,AA000001167D,41.270588,1.730651
AA0000019267,light,AA000000D44C,41.278448,1.724158
AA0000019268,light,AA000001167D,41.27504,1.729318
AA0000019269,light,AA000001167D,41.270428,1.73184
AA000001926A,light,AA000001167D,41.275832,1.7298
AA000001926B,light,AA000001167D,41.276072,1.729583
AA000001926C,light,AA000001167D,41.2752,1.73037
AA000001926D,light,AA000001167D,41.275424,1.730196
AA000001926E,light,AA000001167D,41.275632,1.730006
AA000001926F,light,AA000001167D,41.27386,1.730145
AA0000019270,light,AA000001167D,41.274156,1.730129
AA0000019271,light,AA000001167D,41.271912,1.729099
AA0000019272,light,AA000001167D,41.270364,1.729461
AA0000019273,light,AA000001167D,41.27048,1.729644
AA0000019274,light,AA000001167D,41.27078,1.729562
AA0000019275,light,AA000001167D,41.27124,1.729324
AA0000019276,light,AA000001167D,41.270992,1.729416
AA0000019277,light,AA0000011277,41.28108,1.721798
AA0000019278,light,AA000001167D,41.274604,1.729025
AA0000019279,light,AA000001167D,41.274376,1.728923
AA000001927A,light,AA000001167D,41.275436,1.729622
AA000001927B,light,AA000001167D,41.272616,1.728607
AA000001927C,light,AA000001167D,41.273292,1.72814
AA000001927D,light,AA000001167D,41.273048,1.728306
AA000001927E,light,AA000001167D,41.27282,1.728464
AA000001927F,light,AA000001167D,41.271736,1.729261
AA0000019280,light,AA000001167D,41.271496,1.729312
AA0000019281,light,AA000001167D,41.27212,1.729285
AA0000019282,light,AA000001167D,41.272724,1.729247
AA0000019283,light,AA000001167D,41.272604,1.729555
AA0000019284,light,AA000001167D,41.272392,1.729472
AA00000192A6,light,AA0000011277,41.282984,1.721109
AA00000192DB,light,BB0005190121,41.267852,1.709817
AA00000192DC,light,BB0005190121,41.267676,1.709506
AA00000192DD,light,BB0005190123,41.268536,1.707459
AA00000192DE,light,BB0005190123,41.268324,1.707215
AA00000192DF,light,BB0005190123,41.268156,1.706842
AA00000192E0,light,BB0005190123,41.270424,1.703725
AA00000192E1,light,AA0000011290,41.28202,1.723738
AA00000192E3,light,BB0005190123,41.27026,1.705809
AA00000192E4,light,AA0000011277,41.282856,1.722377
AA00000192E5,light,BB0005190123,41.270516,1.705744
AA0000019303,light,BB0005190123,41.269996,1.701132
AA0000019304,light,BB0005190123,41.270084,1.700798
AA0000019305,light,BB0005190123,41.27002,1.700585
AA0000019306,light,BB0005190123,41.269832,1.701733
AA0000019307,light,BB0005190123,41.26972,1.702102
AA0000019308,light,BB0005190123,41.269632,1.70244
AA000001931D,light,BB0005190123,41.268824,1.703008
AA000001931E,light,BB0005190123,41.268928,1.702799
AA000001931F,light,BB0005190123,41.269056,1.702567
AA0000019320,light,BB0005190123,41.269136,1.702206
AA0000019325,light,AA000001167D,41.275296,1.729484
AA0000019326,light,BB0005190123,41.270588,1.701511
AA0000019329,light,AA000001128F,41.287196,1.722387
AA000001932D,light,BB0005190123,41.269488,1.703741
AA000001932E,light,BB0005190123,41.269656,1.704046
AA000001932F,light,BB0005190123,41.268736,1.703431
AA0000019330,light,BB0005190123,41.26956,1.702869
AA0000019331,light,BB0005190123,41.269548,1.703183
AA0000019332,light,BB0005190123,41.26954,1.703506
AA000001934F,light,AA0000011681,41.274392,1.726041
AA0000019350,light,AA0000011681,41.274432,1.725542
AA0000019351,light,AA0000011681,41.274548,1.72451
AA0000019352,light,AA0000011681,41.274888,1.724381
AA0000019353,light,AA0000011681,41.274988,1.725013
AA0000019354,light,AA0000011681,41.274904,1.724682
AA0000019355,light,AA0000011681,41.274744,1.724241
AA0000019356,light,AA0000011681,41.274484,1.724918
AA0000019357,light,AA0000011681,41.276508,1.72497
AA0000019358,light,AA0000011681,41.277056,1.724827
AA0000019359,light,AA0000011681,41.276072,1.72529
AA000001935A,light,AA0000011681,41.276792,1.724953
AA000001935B,light,AA0000011681,41.276348,1.725167
AA000001935C,light,AA0000011681,41.275156,1.725307
AA000001935D,light,AA0000011681,41.27748,1.724604
AA000001935E,light,AA0000011681,41.274912,1.723997
AA000001935F,light,AA0000011681,41.274916,1.723279
AA0000019360,light,AA0000011681,41.274936,1.723621
AA0000019361,light,AA0000011681,41.277664,1.724533
AA0000019362,light,AA0000011681,41.277268,1.724721
AA0000019363,light,AA0000011681,41.274824,1.722616
AA0000019364,light,AA0000011681,41.274636,1.722068
AA0000019365,light,AA000001128F,41.286768,1.723312
AA0000019366,light,AA0000011681,41.274684,1.72171
AA0000019367,light,AA0000011681,41.274776,1.722273
AA0000019368,light,AA0000011681,41.274876,1.722947
AA0000019369,light,AA0000011681,41.27456,1.720756
AA000001936A,light,AA0000011681,41.275672,1.72489
AA000001936B,light,AA0000011681,41.275644,1.724254
AA000001936C,light,AA0000011681,41.275656,1.724551
AA000001936D,light,AA0000011681,41.275744,1.725233
AA000001936E,light,AA0000011681,41.274604,1.721018
AA000001936F,light,AA0000011681,41.276336,1.724316
AA0000019370,light,AA0000011681,41.274172,1.726237
AA0000019371,light,AA0000011681,41.27374,1.725958
AA0000019372,light,AA0000011681,41.273956,1.726096
AA0000019373,light,AA0000011681,41.276416,1.724616
AA0000019374,light,AA0000011681,41.275624,1.723906
AA0000019375,light,AA0000011681,41.272796,1.725405
AA0000019376,light,AA0000011681,41.27234,1.725756
AA0000019377,light,AA0000011681,41.27328,1.725669
AA0000019378,light,AA0000011681,41.27256,1.725447
AA0000019379,light,AA0000011681,41.273048,1.725498
AA000001937A,light,AA0000011681,41.273528,1.725819
AA000001937B,light,AA0000011681,41.271936,1.726234
AA000001937C,light,AA0000011681,41.271464,1.726214
AA000001937D,light,AA0000011681,41.271048,1.72634
AA000001937E,light,AA0000011681,41.27122,1.726197
AA000001937F,light,AA0000011681,41.271688,1.726235
AA0000019380,light,AA0000011681,41.272152,1.726032
AA0000019381,light,AA0000011681,41.275324,1.726909
AA0000019382,light,AA0000011681,41.275088,1.727128
AA0000019383,light,AA0000011681,41.27426,1.726947
AA0000019384,light,AA0000011681,41.273988,1.726946
AA0000019385,light,AA0000011681,41.275544,1.726312
AA0000019386,light,AA0000011681,41.275416,1.725673
AA0000019387,light,AA000001128F,41.286672,1.723218
AA0000019388,light,AA0000011681,41.27548,1.725474
AA0000019389,light,AA0000011681,41.275552,1.725999
