id,type,ebox_id,lat,lon,coordinates,zone
AA0000018D88,light,AA0000011277,41.279456,1.722281,"{'lat': 41.279456, 'lon': 1.722281}",center_south
AA0000018D89,light,AA0000011277,41.281604,1.721155,"{'lat': 41.281604, 'lon': 1.721155}",center_south
AA0000018D8A,light,AA0000011277,41.2792,1.722507,"{'lat': 41.2792, 'lon': 1.722507}",center_south
AA0000018D8B,light,AA0000011277,41.279152,1.721486,"{'lat': 41.279152, 'lon': 1.721486}",center_south
AA0000018D8C,light,AA0000011277,41.280712,1.722541,"{'lat': 41.280712, 'lon': 1.722541}",center_south
AA0000018D8D,light,AA0000011277,41.279448,1.720979,"{'lat': 41.279448, 'lon': 1.720979}",center_south
AA0000018D8E,light,AA0000011277,41.28032,1.722592,"{'lat': 41.28032, 'lon': 1.722592}",center_south
AA0000018D8F,light,AA0000011277,41.279156,1.720694,"{'lat': 41.279156, 'lon': 1.720694}",center_south
AA0000018D90,light,AA0000011277,41.283176,1.721986,"{'lat': 41.283176, 'lon': 1.721986}",center
AA0000018D91,light,AA0000011277,41.282576,1.722132,"{'lat': 41.282576, 'lon': 1.722132}",center
AA0000018D92,light,AA0000011277,41.283328,1.721812,"{'lat': 41.283328, 'lon': 1.721812}",center
AA0000018D94,light,AA0000011277,41.283844,1.721725,"{'lat': 41.283844, 'lon': 1.721725}",center
AA0000018D95,light,AA0000011277,41.28176,1.722335,"{'lat': 41.28176, 'lon': 1.722335}",center_south
AA0000018D96,light,AA0000011277,41.284,1.721544,"{'lat': 41.284, 'lon': 1.721544}",center
AA0000018D97,light,AA0000011277,41.28356,1.721931,"{'lat': 41.28356, 'lon': 1.721931}",center
AA0000018D98,light,AA0000011277,41.279112,1.722879,"{'lat': 41.279112, 'lon': 1.722879}",center_south
AA0000018D99,light,AA0000011277,41.280964,1.722226,"{'lat': 41.280964, 'lon': 1.722226}",center_south
AA0000018D9A,light,AA0000011277,41.278768,1.720007,"{'lat': 41.278768, 'lon': 1.720007}",center_south
AA0000018D9B,light,AA0000011277,41.278784,1.720471,"{'lat': 41.278784, 'lon': 1.720471}",center_south
AA0000018D9C,light,AA0000011277,41.279564,1.722729,"{'lat': 41.279564, 'lon': 1.722729}",center_south
AA0000018D9D,light,AA0000011277,41.279024,1.722671,"{'lat': 41.279024, 'lon': 1.722671}",center_south
AA0000018D9E,light,AA0000011277,41.278992,1.722239,"{'lat': 41.278992, 'lon': 1.722239}",center_south
AA0000018D9F,light,AA0000011277,41.278996,1.721786,"{'lat': 41.278996, 'lon': 1.721786}",center_south
AA0000018DA0,light,AA0000011277,41.279288,1.722837,"{'lat': 41.279288, 'lon': 1.722837}",center_south
AA0000018DA1,light,AA0000011277,41.27984,1.722496,"{'lat': 41.27984, 'lon': 1.722496}",center_south
AA0000018DA2,light,AA0000011277,41.278876,1.721165,"{'lat': 41.278876, 'lon': 1.721165}",center_south
AA0000018DA3,light,AA0000011277,41.278932,1.721995,"{'lat': 41.278932, 'lon': 1.721995}",center_south
AA0000018DA4,light,AA000001169B,41.283512,1.719595,"{'lat': 41.283512, 'lon': 1.719595}",school_sports
AA0000018DA5,light,AA0000011277,41.278772,1.720728,"{'lat': 41.278772, 'lon': 1.720728}",center_south
AA0000018DA6,light,AA0000011277,41.278936,1.722412,"{'lat': 41.278936, 'lon': 1.722412}",center_south
AA0000018DA7,light,AA0000011277,41.278924,1.721577,"{'lat': 41.278924, 'lon': 1.721577}",center_south
AA0000018DA8,light,AA0000011277,41.280488,1.722545,"{'lat': 41.280488, 'lon': 1.722545}",center_south
AA0000018DA9,light,AA0000011277,41.281056,1.721978,"{'lat': 41.281056, 'lon': 1.721978}",center_south
AA0000018DAB,light,AA000001169B,41.287588,1.719243,"{'lat': 41.287588, 'lon': 1.719243}",center_north
AA0000018DAC,light,AA0000011277,41.2808,1.722355,"{'lat': 41.2808, 'lon': 1.722355}",center_south
AA0000018DAD,light,AA0000011277,41.283576,1.72013,"{'lat': 41.283576, 'lon': 1.72013}",school_sports
AA0000018DAE,light,AA0000011277,41.281032,1.721408,"{'lat': 41.281032, 'lon': 1.721408}",center_south
AA0000018DAF,light,AA0000011277,41.283672,1.720323,"{'lat': 41.283672, 'lon': 1.720323}",school_sports
AA0000018DB0,light,AA0000011277,41.28116,1.72224,"{'lat': 41.28116, 'lon': 1.72224}",center_south
AA0000018DB1,light,AA0000011277,41.28366,1.719907,"{'lat': 41.28366, 'lon': 1.719907}",school_sports
AA0000018DB2,light,AA0000011277,41.284208,1.72087,"{'lat': 41.284208, 'lon': 1.72087}",school_sports
AA0000018DB3,light,AA0000011277,41.283956,1.720218,"{'lat': 41.283956, 'lon': 1.720218}",school_sports
AA0000018DB4,light,AA0000011277,41.283596,1.720654,"{'lat': 41.283596, 'lon': 1.720654}",school_sports
AA0000018DB5,light,AA0000011277,41.283824,1.720358,"{'lat': 41.283824, 'lon': 1.720358}",school_sports
AA0000018DB6,light,AA0000011277,41.28388,1.721002,"{'lat': 41.28388, 'lon': 1.721002}",school_sports
AA0000018DB7,light,AA0000011277,41.283772,1.72115,"{'lat': 41.283772, 'lon': 1.72115}",center
AA0000018DB8,light,AA0000011277,41.28352,1.720498,"{'lat': 41.28352, 'lon': 1.720498}",school_sports
AA0000018DB9,light,AA0000011277,41.28352,1.720891,"{'lat': 41.28352, 'lon': 1.720891}",school_sports
AA0000018DBA,light,AA0000011277,41.282064,1.722582,"{'lat': 41.282064, 'lon': 1.722582}",center
AA0000018DBB,light,AA0000011277,41.28262,1.72288,"{'lat': 41.28262, 'lon': 1.72288}",center
AA0000018DBC,light,AA0000011277,41.282524,1.722899,"{'lat': 41.282524, 'lon': 1.722899}",center
AA0000018DBD,light,AA0000011277,41.282196,1.722735,"{'lat': 41.282196, 'lon': 1.722735}",center
AA0000018DBE,light,AA0000011277,41.282304,1.722695,"{'lat': 41.282304, 'lon': 1.722695}",center
AA0000018DBF,light,AA0000011681,41.27662,1.727511,"{'lat': 41.27662, 'lon': 1.727511}",south
AA0000018DC0,light,AA000001169B,41.287484,1.719633,"{'lat': 41.287484, 'lon': 1.719633}",center_north
AA0000018DC1,light,AA000001169B,41.285712,1.721535,"{'lat': 41.285712, 'lon': 1.721535}",center
AA0000018DC2,light,BB0005190122,41.272788,1.698072,"{'lat': 41.272788, 'lon': 1.698072}",south_west
AA0000018DC3,light,AA0000011277,41.283024,1.720522,"{'lat': 41.283024, 'lon': 1.720522}",school_sports
AA0000018DC4,light,AA0000011277,41.283024,1.72133,"{'lat': 41.283024, 'lon': 1.72133}",center
AA0000018DC5,light,AA0000011277,41.28296,1.720211,"{'lat': 41.28296, 'lon': 1.720211}",school_sports
AA0000018DC6,light,AA0000011277,41.282984,1.720645,"{'lat': 41.282984, 'lon': 1.720645}",school_sports
AA0000018DC7,light,AA0000011277,41.28304,1.720934,"{'lat': 41.28304, 'lon': 1.720934}",school_sports
AA0000018DC9,light,AA0000011277,41.283584,1.719654,"{'lat': 41.283584, 'lon': 1.719654}",school_sports
AA0000018DCA,light,AA000001169B,41.284996,1.72331,"{'lat': 41.284996, 'lon': 1.72331}",industrial
AA0000018DCB,light,AA000000D44C,41.278296,1.724369,"{'lat': 41.278296, 'lon': 1.724369}",south
AA0000018DCC,light,AA0000011277,41.278884,1.720873,"{'lat': 41.278884, 'lon': 1.720873}",center_south
AA0000018DCD,light,AA0000011277,41.279,1.721327,"{'lat': 41.279, 'lon': 1.721327}",center_south
AA0000018DCE,light,AA0000011277,41.278964,1.720343,"{'lat': 41.278964, 'lon': 1.720343}",center_south
AA0000018DCF,light,AA0000011277,41.27868,1.720058,"{'lat': 41.27868, 'lon': 1.720058}",center_south
AA0000018DD0,light,AA0000011277,41.280628,1.721726,"{'lat': 41.280628, 'lon': 1.721726}",center_south
AA0000018DD1,light,AA0000011277,41.281796,1.720783,"{'lat': 41.281796, 'lon': 1.720783}",school_sports
AA0000018DD2,light,AA0000011277,41.281224,1.720445,"{'lat': 41.281224, 'lon': 1.720445}",center_south
AA0000018DD3,light,AA0000011277,41.281524,1.720598,"{'lat': 41.281524, 'lon': 1.720598}",center_south
AA0000018DD4,light,AA0000011277,41.280484,1.722044,"{'lat': 41.280484, 'lon': 1.722044}",center_south
AA0000018DD5,light,AA0000011277,41.280736,1.721529,"{'lat': 41.280736, 'lon': 1.721529}",center_south
AA0000018DD6,light,AA0000011277,41.281136,1.721006,"{'lat': 41.281136, 'lon': 1.721006}",center_south
AA0000018DD7,light,AA0000011277,41.280576,1.721109,"{'lat': 41.280576, 'lon': 1.721109}",center_south
AA0000018DD8,light,AA0000011277,41.279984,1.721798,"{'lat': 41.279984, 'lon': 1.721798}",center_south
AA0000018DD9,light,AA0000011277,41.280904,1.721347,"{'lat': 41.280904, 'lon': 1.721347}",center_south
AA0000018DDA,light,AA0000011277,41.28084,1.720962,"{'lat': 41.28084, 'lon': 1.720962}",center_south
AA0000018DDB,light,AA0000011277,41.280344,1.721495,"{'lat': 41.280344, 'lon': 1.721495}",center_south
AA0000018DDC,light,AA0000011277,41.279288,1.72156,"{'lat': 41.279288, 'lon': 1.72156}",center_south
AA0000018DDD,light,AA0000011277,41.279424,1.721434,"{'lat': 41.279424, 'lon': 1.721434}",center_south
AA0000018DDE,light,AA0000011277,41.281132,1.72281,"{'lat': 41.281132, 'lon': 1.72281}",center_south
AA0000018DDF,light,AA0000011277,41.279576,1.721454,"{'lat': 41.279576, 'lon': 1.721454}",center_south
AA0000018DE0,light,AA0000011277,41.279664,1.721203,"{'lat': 41.279664, 'lon': 1.721203}",center_south
AA0000018DE1,light,AA0000011277,41.278644,1.719891,"{'lat': 41.278644, 'lon': 1.719891}",center_south
AA0000018DE2,light,AA0000011277,41.279828,1.720908,"{'lat': 41.279828, 'lon': 1.720908}",center_south
AA0000018DE3,light,AA0000011277,41.28034,1.720504,"{'lat': 41.28034, 'lon': 1.720504}",center_south
AA0000018DE4,light,AA0000011277,41.280928,1.720367,"{'lat': 41.280928, 'lon': 1.720367}",center_south
AA0000018DE5,light,AA0000011277,41.280076,1.720707,"{'lat': 41.280076, 'lon': 1.720707}",center_south
AA0000018DE6,light,AA0000011277,41.279828,1.721079,"{'lat': 41.279828, 'lon': 1.721079}",center_south
AA0000018DE7,light,AA0000011277,41.280604,1.720378,"{'lat': 41.280604, 'lon': 1.720378}",center_south
AA0000018DE8,light,AA0000011277,41.28302,1.719834,"{'lat': 41.28302, 'lon': 1.719834}",school_sports
AA0000018DE9,light,AA0000011277,41.28268,1.719978,"{'lat': 41.28268, 'lon': 1.719978}",school_sports
AA0000018DEA,light,AA000001169B,41.283364,1.719685,"{'lat': 41.283364, 'lon': 1.719685}",school_sports
AA0000018DEB,light,AA0000011277,41.28252,1.720049,"{'lat': 41.28252, 'lon': 1.720049}",school_sports
AA0000018DEC,light,AA0000011277,41.28284,1.719906,"{'lat': 41.28284, 'lon': 1.719906}",school_sports
AA0000018DED,light,AA0000011277,41.283192,1.719766,"{'lat': 41.283192, 'lon': 1.719766}",school_sports
AA0000018DEE,light,AA0000011277,41.279288,1.722311,"{'lat': 41.279288, 'lon': 1.722311}",center_south
AA0000018DEF,light,AA0000011277,41.27944,1.722898,"{'lat': 41.27944, 'lon': 1.722898}",center_south
AA0000018DF0,light,AA0000011277,41.280028,1.72255,"{'lat': 41.280028, 'lon': 1.72255}",center_south
AA0000018DF1,light,AA0000011277,41.279524,1.722077,"{'lat': 41.279524, 'lon': 1.722077}",center_south
AA0000018DF2,light,AA0000011277,41.279048,1.722482,"{'lat': 41.279048, 'lon': 1.722482}",center_south
AA0000018DF3,light,AA0000011277,41.27974,1.722682,"{'lat': 41.27974, 'lon': 1.722682}",center_south
AA0000018DF4,light,AA000001169B,41.289156,1.718922,"{'lat': 41.289156, 'lon': 1.718922}",center_north
AA0000018DF5,light,AA000001169B,41.289408,1.718199,"{'lat': 41.289408, 'lon': 1.718199}",center_north
AA0000018DF6,light,AA000001169B,41.28912,1.718458,"{'lat': 41.28912, 'lon': 1.718458}",center_north
AA0000018DF7,light,AA000001169B,41.2894,1.718001,"{'lat': 41.2894, 'lon': 1.718001}",center_north
AA0000018DF8,light,AA0000011277,41.280112,1.721611,"{'lat': 41.280112, 'lon': 1.721611}",center_south
AA0000018DFA,light,AA0000011277,41.281304,1.721021,"{'lat': 41.281304, 'lon': 1.721021}",center_south
AA0000018DFB,light,AA0000011277,41.27978,1.721828,"{'lat': 41.27978, 'lon': 1.721828}",center_south
AA0000018DFD,light,AA0000011277,41.280416,1.721187,"{'lat': 41.280416, 'lon': 1.721187}",center_south
AA0000018E01,light,AA0000011290,41.279848,1.723249,"{'lat': 41.279848, 'lon': 1.723249}",industrial
AA0000018E02,light,AA00000112CD,41.270624,1.721938,"{'lat': 41.270624, 'lon': 1.721938}",turistic
AA0000018E03,light,AA0000011290,41.27944,1.723225,"{'lat': 41.27944, 'lon': 1.723225}",industrial
AA0000018E04,light,AA0000011290,41.284384,1.723613,"{'lat': 41.284384, 'lon': 1.723613}",industrial
AA0000018E05,light,AA0000011290,41.282584,1.723382,"{'lat': 41.282584, 'lon': 1.723382}",industrial
AA0000018E06,light,AA0000011290,41.284024,1.723518,"{'lat': 41.284024, 'lon': 1.723518}",industrial
AA0000018E08,light,AA0000011290,41.284416,1.723575,"{'lat': 41.284416, 'lon': 1.723575}",industrial
AA0000018E09,light,AA0000011290,41.283548,1.723526,"{'lat': 41.283548, 'lon': 1.723526}",industrial
AA0000018E0A,light,AA0000011681,41.27438,1.723709,"{'lat': 41.27438, 'lon': 1.723709}",south
AA0000018E0B,light,AA0000011681,41.27412,1.724336,"{'lat': 41.27412, 'lon': 1.724336}",south
AA0000018E0C,light,AA0000011681,41.273856,1.724929,"{'lat': 41.273856, 'lon': 1.724929}",south
AA0000018E0D,light,AA0000011681,41.274496,1.723401,"{'lat': 41.274496, 'lon': 1.723401}",south
AA0000018E0E,light,AA0000011681,41.27424,1.724056,"{'lat': 41.27424, 'lon': 1.724056}",south
AA0000018E0F,light,AA0000011681,41.273984,1.724637,"{'lat': 41.273984, 'lon': 1.724637}",south
AA0000018E11,light,AA00000112CB,41.280404,1.74512,"{'lat': 41.280404, 'lon': 1.74512}",east
AA0000018E12,light,AA00000112CB,41.279872,1.744358,"{'lat': 41.279872, 'lon': 1.744358}",east
AA0000018E13,light,AA00000112CB,41.280352,1.744927,"{'lat': 41.280352, 'lon': 1.744927}",east
AA0000018E14,light,AA00000112CB,41.280048,1.744551,"{'lat': 41.280048, 'lon': 1.744551}",east
AA0000018E15,light,AA00000112CB,41.279972,1.744172,"{'lat': 41.279972, 'lon': 1.744172}",east
AA0000018E16,light,AA00000112CB,41.2818,1.746762,"{'lat': 41.2818, 'lon': 1.746762}",east
AA0000018E17,light,AA00000112CB,41.281836,1.747196,"{'lat': 41.281836, 'lon': 1.747196}",east
AA0000018E18,light,AA00000112CB,41.282024,1.747735,"{'lat': 41.282024, 'lon': 1.747735}",east
AA0000018E19,light,AA00000112CB,41.281948,1.746778,"{'lat': 41.281948, 'lon': 1.746778}",east
AA0000018E1A,light,AA00000112CB,41.281944,1.747474,"{'lat': 41.281944, 'lon': 1.747474}",east
AA0000018E1B,light,AA00000112CB,41.281748,1.746931,"{'lat': 41.281748, 'lon': 1.746931}",east
AA0000018E1C,light,AA00000112CB,41.280996,1.743803,"{'lat': 41.280996, 'lon': 1.743803}",east
AA0000018E1D,light,AA00000112CB,41.280692,1.743466,"{'lat': 41.280692, 'lon': 1.743466}",east
AA0000018E1E,light,AA00000112CB,41.281352,1.744187,"{'lat': 41.281352, 'lon': 1.744187}",east
AA0000018E1F,light,AA00000112CB,41.28058,1.743237,"{'lat': 41.28058, 'lon': 1.743237}",east
AA0000018E20,light,AA00000112CB,41.280816,1.743602,"{'lat': 41.280816, 'lon': 1.743602}",east
AA0000018E21,light,AA00000112CB,41.281156,1.743972,"{'lat': 41.281156, 'lon': 1.743972}",east
AA0000018E22,light,AA0000011681,41.270688,1.726713,"{'lat': 41.270688, 'lon': 1.726713}",turistic
AA0000018E23,light,AA0000011681,41.273248,1.725353,"{'lat': 41.273248, 'lon': 1.725353}",south
AA0000018E24,light,AA0000011681,41.27372,1.725186,"{'lat': 41.27372, 'lon': 1.725186}",south
AA0000018E25,light,AA00000112CB,41.282352,1.746313,"{'lat': 41.282352, 'lon': 1.746313}",east
AA0000018E26,light,AA0000011681,41.270608,1.72699,"{'lat': 41.270608, 'lon': 1.72699}",turistic
AA0000018E27,light,AA0000011681,41.273496,1.725298,"{'lat': 41.273496, 'lon': 1.725298}",south
AA0000018E28,light,AA00000112CB,41.280468,1.745623,"{'lat': 41.280468, 'lon': 1.745623}",east
AA0000018E29,light,AA00000112CB,41.280324,1.746205,"{'lat': 41.280324, 'lon': 1.746205}",east
AA0000018E2A,light,AA00000112CB,41.280836,1.747274,"{'lat': 41.280836, 'lon': 1.747274}",east
AA0000018E2B,light,AA00000112CB,41.280452,1.745336,"{'lat': 41.280452, 'lon': 1.745336}",east
AA0000018E2C,light,AA00000112CB,41.280396,1.745958,"{'lat': 41.280396, 'lon': 1.745958}",east
AA0000018E2D,light,AA00000112CB,41.280224,1.746392,"{'lat': 41.280224, 'lon': 1.746392}",east
AA0000018E2E,light,AA0000011290,41.28284,1.723567,"{'lat': 41.28284, 'lon': 1.723567}",industrial
AA0000018E2F,light,AA0000011290,41.283324,1.723637,"{'lat': 41.283324, 'lon': 1.723637}",industrial
AA0000018E30,light,AA0000011290,41.282336,1.723494,"{'lat': 41.282336, 'lon': 1.723494}",industrial
AA0000018E31,light,AA0000011290,41.283352,1.723588,"{'lat': 41.283352, 'lon': 1.723588}",industrial
AA0000018E32,light,AA00000112BE,41.297588,1.712994,"{'lat': 41.297588, 'lon': 1.712994}",north
AA0000018E33,light,AA00000112BE,41.297524,1.712802,"{'lat': 41.297524, 'lon': 1.712802}",north
AA0000018E34,light,AA00000112BE,41.297408,1.712469,"{'lat': 41.297408, 'lon': 1.712469}",north
AA0000018E35,light,AA00000112BE,41.297228,1.712132,"{'lat': 41.297228, 'lon': 1.712132}",north
AA0000018E36,light,AA00000112BE,41.297256,1.711856,"{'lat': 41.297256, 'lon': 1.711856}",north
AA0000018E37,light,AA000001169B,41.28736,1.720238,"{'lat': 41.28736, 'lon': 1.720238}",school_sports
AA0000018E38,light,AA00000112BE,41.297032,1.711714,"{'lat': 41.297032, 'lon': 1.711714}",north
AA0000018E39,light,AA00000112BE,41.296636,1.71129,"{'lat': 41.296636, 'lon': 1.71129}",north
AA0000018E3A,light,AA00000112BE,41.2954,1.712812,"{'lat': 41.2954, 'lon': 1.712812}",north
AA0000018E3B,light,AA00000112BE,41.294996,1.712646,"{'lat': 41.294996, 'lon': 1.712646}",north
AA0000018E3C,light,AA00000112BE,41.29504,1.712653,"{'lat': 41.29504, 'lon': 1.712653}",north
AA0000018E3D,light,AA00000112BE,41.294996,1.712704,"{'lat': 41.294996, 'lon': 1.712704}",north
AA0000018E3E,light,AA00000112BE,41.295032,1.712716,"{'lat': 41.295032, 'lon': 1.712716}",north
AA0000018E3F,light,AA00000112BE,41.296644,1.71361,"{'lat': 41.296644, 'lon': 1.71361}",north
AA0000018E40,light,AA00000112BE,41.296468,1.711044,"{'lat': 41.296468, 'lon': 1.711044}",north
AA0000018E41,light,AA00000112BE,41.296312,1.710752,"{'lat': 41.296312, 'lon': 1.710752}",north
AA0000018E42,light,AA00000112BE,41.296592,1.712036,"{'lat': 41.296592, 'lon': 1.712036}",north
AA0000018E43,light,AA00000112BE,41.296332,1.712008,"{'lat': 41.296332, 'lon': 1.712008}",north
AA0000018E44,light,AA00000112BE,41.296236,1.711685,"{'lat': 41.296236, 'lon': 1.711685}",north
AA0000018E45,light,AA00000112BE,41.296064,1.711382,"{'lat': 41.296064, 'lon': 1.711382}",north
AA0000018E46,light,AA00000112BE,41.295888,1.711133,"{'lat': 41.295888, 'lon': 1.711133}",north
AA0000018E47,light,AA00000112BE,41.296064,1.712015,"{'lat': 41.296064, 'lon': 1.712015}",north
AA0000018E48,light,AA00000112BE,41.2958,1.712014,"{'lat': 41.2958, 'lon': 1.712014}",north
AA0000018E49,light,AA00000112BE,41.295524,1.712018,"{'lat': 41.295524, 'lon': 1.712018}",north
AA0000018E4A,light,AA00000112BE,41.29708,1.712113,"{'lat': 41.29708, 'lon': 1.712113}",north
AA0000018E4B,light,AA00000112BE,41.297368,1.715315,"{'lat': 41.297368, 'lon': 1.715315}",north
AA0000018E4C,light,AA00000112BE,41.297168,1.714792,"{'lat': 41.297168, 'lon': 1.714792}",north
AA0000018E4D,light,AA00000112BE,41.296984,1.714321,"{'lat': 41.296984, 'lon': 1.714321}",north
AA0000018E4E,light,AA00000112BE,41.296832,1.713909,"{'lat': 41.296832, 'lon': 1.713909}",north
AA0000018E4F,light,AA00000112BE,41.296312,1.714292,"{'lat': 41.296312, 'lon': 1.714292}",north
AA0000018E51,light,AA00000112BE,41.296856,1.712082,"{'lat': 41.296856, 'lon': 1.712082}",north
AA0000018E53,light,AA00000112BE,41.297352,1.713065,"{'lat': 41.297352, 'lon': 1.713065}",north
AA0000018E54,light,AA00000112BE,41.297024,1.713036,"{'lat': 41.297024, 'lon': 1.713036}",north
AA0000018E55,light,AA00000112BE,41.296672,1.713015,"{'lat': 41.296672, 'lon': 1.713015}",north
AA0000018E56,light,AA00000112BE,41.2964,1.71295,"{'lat': 41.2964, 'lon': 1.71295}",north
AA0000018E57,light,AA00000112BE,41.296524,1.713287,"{'lat': 41.296524, 'lon': 1.713287}",north
AA0000018E58,light,AA00000112BE,41.296132,1.712915,"{'lat': 41.296132, 'lon': 1.712915}",north
AA0000018E59,light,AA00000112BE,41.295836,1.712872,"{'lat': 41.295836, 'lon': 1.712872}",north
AA0000018E5A,light,AA00000112BE,41.297624,1.71607,"{'lat': 41.297624, 'lon': 1.71607}",north
AA0000018E5B,light,AA00000112BE,41.296512,1.714733,"{'lat': 41.296512, 'lon': 1.714733}",north
AA0000018E5C,light,AA00000112BE,41.296788,1.715083,"{'lat': 41.296788, 'lon': 1.715083}",north
AA0000018E5D,light,AA00000112BE,41.297052,1.715395,"{'lat': 41.297052, 'lon': 1.715395}",north
AA0000018E5E,light,AA00000112BE,41.297348,1.715722,"{'lat': 41.297348, 'lon': 1.715722}",north
AA0000018E5F,light,AA00000112BE,41.297904,1.716406,"{'lat': 41.297904, 'lon': 1.716406}",north
AA0000018E60,light,AA00000112BE,41.29592,1.713236,"{'lat': 41.29592, 'lon': 1.713236}",north
AA0000018E61,light,AA00000112BE,41.296024,1.71358,"{'lat': 41.296024, 'lon': 1.71358}",north
AA0000018E62,light,BB0005190120,41.273504,1.707045,"{'lat': 41.273504, 'lon': 1.707045}",south_west
AA0000018E63,light,AA00000112BE,41.295844,1.713571,"{'lat': 41.295844, 'lon': 1.713571}",north
AA0000018E68,light,AA0000011276,41.271476,1.735019,"{'lat': 41.271476, 'lon': 1.735019}",south
AA0000018E69,light,AA0000011276,41.2717,1.734955,"{'lat': 41.2717, 'lon': 1.734955}",south
AA0000018E6A,light,AA0000011276,41.2702,1.736397,"{'lat': 41.2702, 'lon': 1.736397}",south
AA0000018E6B,light,AA0000011276,41.271,1.735701,"{'lat': 41.271, 'lon': 1.735701}",south
AA0000018E6C,light,AA0000011276,41.271176,1.735484,"{'lat': 41.271176, 'lon': 1.735484}",south
AA0000018E6D,light,AA0000011276,41.271332,1.735242,"{'lat': 41.271332, 'lon': 1.735242}",south
AA0000018E8C,light,AA00000112BE,41.298188,1.716745,"{'lat': 41.298188, 'lon': 1.716745}",north
AA0000018E8D,light,AA00000112BE,41.298464,1.717076,"{'lat': 41.298464, 'lon': 1.717076}",north
AA0000018E8E,light,AA00000112BE,41.29758,1.715889,"{'lat': 41.29758, 'lon': 1.715889}",north
AA0000018E8F,light,AA00000112BE,41.297872,1.71615,"{'lat': 41.297872, 'lon': 1.71615}",north
AA0000018E90,light,AA00000112BE,41.295568,1.713518,"{'lat': 41.295568, 'lon': 1.713518}",north
AA0000018E91,light,AA00000112BE,41.295388,1.713486,"{'lat': 41.295388, 'lon': 1.713486}",north
AA0000018E92,light,AA00000112BE,41.29496,1.713486,"{'lat': 41.29496, 'lon': 1.713486}",north
AA0000018E93,light,AA00000112BE,41.295636,1.712842,"{'lat': 41.295636, 'lon': 1.712842}",north
AA0000018E94,light,AA00000112BE,41.29824,1.716204,"{'lat': 41.29824, 'lon': 1.716204}",north
AA0000018E95,light,AA00000112BE,41.298628,1.716258,"{'lat': 41.298628, 'lon': 1.716258}",north
AA0000018E96,light,AA000001169B,41.284148,1.719763,"{'lat': 41.284148, 'lon': 1.719763}",school_sports
AA0000018E97,light,AA000001169B,41.284512,1.719991,"{'lat': 41.284512, 'lon': 1.719991}",school_sports
AA0000018E98,light,AA000001169B,41.284408,1.720571,"{'lat': 41.284408, 'lon': 1.720571}",school_sports
AA0000018E99,light,AA000001169B,41.28432,1.720439,"{'lat': 41.28432, 'lon': 1.720439}",school_sports
AA0000018E9A,light,AA000001169B,41.28398,1.719599,"{'lat': 41.28398, 'lon': 1.719599}",school_sports
AA0000018E9B,light,AA000001169B,41.284332,1.720022,"{'lat': 41.284332, 'lon': 1.720022}",school_sports
AA0000018E9C,light,AA000001169B,41.284052,1.718954,"{'lat': 41.284052, 'lon': 1.718954}",school_sports
AA0000018E9D,light,AA000001169B,41.28422,1.720269,"{'lat': 41.28422, 'lon': 1.720269}",school_sports
AA0000018E9E,light,AA000001169B,41.283856,1.719443,"{'lat': 41.283856, 'lon': 1.719443}",school_sports
AA0000018E9F,light,AA000001169B,41.284152,1.720093,"{'lat': 41.284152, 'lon': 1.720093}",school_sports
AA0000018EA0,light,AA000001169B,41.285788,1.720567,"{'lat': 41.285788, 'lon': 1.720567}",school_sports
AA0000018EA1,light,AA000001169B,41.286088,1.720736,"{'lat': 41.286088, 'lon': 1.720736}",school_sports
AA0000018EA2,light,AA000001169B,41.284612,1.719789,"{'lat': 41.284612, 'lon': 1.719789}",school_sports
AA0000018EA3,light,AA0000011277,41.284884,1.7211,"{'lat': 41.284884, 'lon': 1.7211}",center
AA0000018EA4,light,AA000001169B,41.288584,1.720192,"{'lat': 41.288584, 'lon': 1.720192}",center_north
AA0000018EA5,light,AA000001169B,41.283672,1.719471,"{'lat': 41.283672, 'lon': 1.719471}",school_sports
AA0000018EA6,light,AA000001169B,41.28486,1.720391,"{'lat': 41.28486, 'lon': 1.720391}",school_sports
AA0000018EA7,light,AA000001169B,41.288244,1.719921,"{'lat': 41.288244, 'lon': 1.719921}",center_north
AA0000018EA8,light,AA000001169B,41.284728,1.719999,"{'lat': 41.284728, 'lon': 1.719999}",school_sports
AA0000018EA9,light,AA000001169B,41.284608,1.72075,"{'lat': 41.284608, 'lon': 1.72075}",school_sports
AA0000018EAA,light,AA000001169B,41.284632,1.72308,"{'lat': 41.284632, 'lon': 1.72308}",center
AA0000018EAB,light,AA000001169B,41.284536,1.722612,"{'lat': 41.284536, 'lon': 1.722612}",center
AA0000018EAC,light,AA000001169B,41.284336,1.721978,"{'lat': 41.284336, 'lon': 1.721978}",center
AA0000018EAD,light,AA000001169B,41.284512,1.721916,"{'lat': 41.284512, 'lon': 1.721916}",center
AA0000018EAE,light,AA000001169B,41.284384,1.720882,"{'lat': 41.284384, 'lon': 1.720882}",school_sports
AA0000018EAF,light,AA000001169B,41.28472,1.722018,"{'lat': 41.28472, 'lon': 1.722018}",center
AA0000018EB0,light,AA000001169B,41.284152,1.721869,"{'lat': 41.284152, 'lon': 1.721869}",center
AA0000018EB1,light,AA000001169B,41.284104,1.720993,"{'lat': 41.284104, 'lon': 1.720993}",school_sports
AA0000018EB2,light,AA000001169B,41.284696,1.720592,"{'lat': 41.284696, 'lon': 1.720592}",school_sports
